Id,Building Type,Building Function,Sex,Age,Thermal Comfort Vote,Clothing Insulation (clo),Indoor Temperature (℃),Indoor Humidity (%),Season,Outdoor Temperature (℃),Outdoor Humidity (%),Room Volume Category
15582,Residential,Bedroom,Female,18-30,1.7,light,25.9,37.0,Summer Season,20.0,50.0,0
15583,Residential,Bedroom,Female,18-30,2.28,light,26.2,55.0,Summer Season,20.0,50.0,0
15584,Residential,Bedroom,Female,18-30,1.24,light,26.6,36.0,Summer Season,20.0,50.0,0
15585,Residential,Bedroom,Male,18-30,2.25,light,26.7,51.0,Summer Season,20.0,50.0,0
15586,Residential,Bedroom,Male,18-30,1.93,light,26.7,51.0,Summer Season,20.0,50.0,0
15587,Residential,Bedroom,Male,18-30,1.96,light,26.7,51.0,Summer Season,20.0,50.0,0
15588,Residential,Bedroom,Male,18-30,1.99,light,26.4,47.0,Summer Season,20.0,50.0,0
15589,Residential,Bedroom,Male,18-30,1.99,light,26.7,51.0,Summer Season,20.0,50.0,0
15590,Residential,Bedroom,Male,18-30,1.31,light,26.4,47.0,Summer Season,20.0,50.0,0
15591,Residential,Bedroom,Female,18-30,2.5,light,26.7,51.0,Summer Season,20.0,50.0,0
15592,Residential,Bedroom,Male,18-30,2.34,light,26.4,47.0,Summer Season,20.0,50.0,0
15593,Residential,Bedroom,Female,18-30,1.65,light,26.4,47.0,Summer Season,20.0,50.0,0
15594,Residential,Bedroom,Female,18-30,1.85,medium,26.7,51.0,Summer Season,20.0,50.0,0
15595,Residential,Bedroom,Female,18-30,2.46,light,26.4,47.0,Summer Season,20.0,50.0,0
15596,Residential,Bedroom,Female,18-30,1.36,light,26.7,51.0,Summer Season,20.0,50.0,0
15597,Residential,Bedroom,Male,18-30,1.1,light,26.4,47.0,Summer Season,20.0,50.0,0
15598,Residential,Bedroom,Female,18-30,1.53,light,29.7,49.0,Summer Season,20.0,50.0,0
15599,Residential,Bedroom,Female,18-30,2.96,medium,29.7,49.0,Summer Season,20.0,50.0,0
15600,Residential,Bedroom,Female,18-30,1.53,light,29.1,41.0,Summer Season,20.0,50.0,0
15601,Residential,Bedroom,Female,18-30,2.83,light,29.1,41.0,Summer Season,20.0,50.0,0
15602,Residential,Bedroom,Female,18-30,2.29,light,31.5,42.0,Summer Season,20.0,50.0,0
15603,Residential,Bedroom,Female,18-30,1.29,medium,28.6,46.0,Summer Season,20.0,50.0,0
15604,Residential,Bedroom,Female,18-30,1.69,light,28.6,46.0,Summer Season,20.0,50.0,0
15605,Residential,Bedroom,Male,18-30,2.71,light,29.3,48.0,Summer Season,20.0,50.0,0
15606,Residential,Bedroom,Male,18-30,2.36,light,29.3,48.0,Summer Season,20.0,50.0,0
15607,Residential,Bedroom,Male,18-30,1.74,light,29.3,48.0,Summer Season,20.0,50.0,0
15608,Residential,Bedroom,Male,18-30,3.31,light,29.3,48.0,Summer Season,20.0,50.0,0
15609,Residential,Bedroom,Male,18-30,2.21,light,30.4,38.0,Summer Season,20.0,50.0,0
15610,Residential,Bedroom,Male,18-30,2.26,light,28.9,42.0,Summer Season,20.0,50.0,0
15611,Residential,Bedroom,Male,18-30,2.04,light,28.7,44.0,Summer Season,20.0,50.0,0
15612,Residential,Bedroom,Male,18-30,1.95,light,29.7,42.0,Summer Season,20.0,50.0,0
15613,Residential,Bedroom,Male,18-30,1.34,light,29.7,42.0,Summer Season,20.0,50.0,0
15614,Residential,Bedroom,Male,18-30,2.15,light,29.3,43.0,Summer Season,20.0,50.0,0
15615,Residential,Bedroom,Male,18-30,2.4,light,30.0,45.0,Summer Season,20.0,50.0,0
15616,Residential,Bedroom,Male,18-30,2.3,light,28.4,61.0,Summer Season,20.0,50.0,0
15617,Residential,Bedroom,Male,18-30,1.36,light,28.4,61.0,Summer Season,20.0,50.0,0
15618,Residential,Bedroom,Male,18-30,2.63,light,28.4,61.0,Summer Season,20.0,50.0,0
15619,Residential,Bedroom,Male,18-30,2.98,light,28.4,61.0,Summer Season,20.0,50.0,0
15620,Residential,Bedroom,Female,18-30,1.91,light,28.4,61.0,Summer Season,20.0,50.0,0
15621,Residential,Bedroom,Female,18-30,2.79,light,28.4,61.0,Summer Season,20.0,50.0,0
15622,Residential,Bedroom,Male,18-30,2.0,light,28.4,61.0,Summer Season,20.0,50.0,0
15623,Residential,Bedroom,Female,18-30,2.79,light,28.1,80.0,Summer Season,20.0,50.0,0
15624,Residential,Bedroom,Male,18-30,2.09,light,28.1,80.0,Summer Season,20.0,50.0,0
15625,Residential,Bedroom,Female,18-30,1.59,light,28.1,80.0,Summer Season,20.0,50.0,0
15626,Residential,Bedroom,Male,18-30,2.94,light,28.1,80.0,Summer Season,20.0,50.0,0
15627,Residential,Bedroom,Male,18-30,2.19,medium,28.1,80.0,Summer Season,20.0,50.0,0
15628,Residential,Bedroom,Male,18-30,2.2,light,28.1,80.0,Summer Season,20.0,50.0,0
15629,Residential,Bedroom,Male,18-30,1.88,light,28.1,80.0,Summer Season,20.0,50.0,0
15630,Residential,Bedroom,Female,18-30,2.58,light,28.1,80.0,Summer Season,20.0,50.0,0
15631,Residential,Bedroom,Female,18-30,1.63,medium,28.1,80.0,Summer Season,20.0,50.0,0
15632,Residential,Bedroom,Male,18-30,2.16,light,28.1,80.0,Summer Season,20.0,50.0,0
15633,Residential,Bedroom,Female,18-30,2.18,light,28.1,80.0,Summer Season,20.0,50.0,0
15634,Residential,Bedroom,Male,18-30,3.06,light,28.7,80.0,Summer Season,20.0,50.0,0
15635,Residential,Bedroom,Male,18-30,2.26,light,28.7,80.0,Summer Season,20.0,50.0,0
15636,Residential,Bedroom,Male,18-30,2.33,light,28.7,80.0,Summer Season,20.0,50.0,0
15637,Residential,Bedroom,Male,18-30,2.9,light,28.7,80.0,Summer Season,20.0,50.0,0
15638,Residential,Bedroom,Male,18-30,1.7,light,28.7,80.0,Summer Season,20.0,50.0,0
15639,Residential,Bedroom,Male,18-30,2.6,light,28.7,80.0,Summer Season,20.0,50.0,0
15640,Residential,Bedroom,Male,18-30,2.2,light,28.8,74.0,Summer Season,20.0,50.0,0
15641,Residential,Bedroom,Male,18-30,1.75,light,29.3,74.0,Summer Season,20.0,50.0,0
15642,Residential,Bedroom,Male,18-30,2.16,light,29.3,74.0,Summer Season,20.0,50.0,0
15643,Residential,Bedroom,Male,18-30,2.0,light,29.0,75.0,Summer Season,20.0,50.0,0
15644,Residential,Bedroom,Male,18-30,2.33,light,28.7,74.0,Summer Season,20.0,50.0,0
15645,Residential,Bedroom,Male,18-30,2.48,light,29.7,76.0,Summer Season,20.0,50.0,0
15646,Residential,Bedroom,Male,18-30,1.31,light,27.0,75.0,Summer Season,20.0,50.0,0
15647,Residential,Bedroom,Male,18-30,1.23,light,26.9,75.0,Summer Season,20.0,50.0,0
15648,Residential,Bedroom,Male,18-30,2.33,light,27.0,75.0,Summer Season,20.0,50.0,0
15649,Residential,Bedroom,Male,18-30,1.64,light,27.0,75.0,Summer Season,20.0,50.0,0
15650,Residential,Bedroom,Male,18-30,1.66,light,26.9,75.0,Summer Season,20.0,50.0,0
15651,Residential,Bedroom,Male,18-30,1.86,light,27.0,75.0,Summer Season,20.0,50.0,0
15652,Residential,Bedroom,Male,18-30,2.09,light,26.9,75.0,Summer Season,20.0,50.0,0
15653,Residential,Bedroom,Female,18-30,1.45,light,26.9,75.0,Summer Season,20.0,50.0,0
15654,Residential,Bedroom,Male,18-30,1.35,light,27.0,75.0,Summer Season,20.0,50.0,0
15655,Residential,Bedroom,Female,18-30,1.76,light,26.9,75.0,Summer Season,20.0,50.0,0
15656,Residential,Bedroom,Female,18-30,2.35,light,27.0,75.0,Summer Season,20.0,50.0,0
15657,Residential,Bedroom,Female,18-30,1.35,light,26.9,75.0,Summer Season,20.0,50.0,0
15658,Residential,Bedroom,Female,18-30,1.96,medium,27.0,75.0,Summer Season,20.0,50.0,0
15659,Residential,Bedroom,Female,18-30,1.79,light,26.9,75.0,Summer Season,20.0,50.0,0
15660,Residential,Bedroom,Female,18-30,1.36,light,26.9,75.0,Summer Season,20.0,50.0,0
15661,Residential,Bedroom,Female,18-30,1.38,light,27.0,75.0,Summer Season,20.0,50.0,0
15662,Residential,Bedroom,Female,18-30,1.35,light,26.7,75.0,Summer Season,20.0,50.0,0
15663,Residential,Bedroom,Male,18-30,1.56,light,27.0,75.0,Summer Season,20.0,50.0,0
15664,Residential,Bedroom,Female,18-30,1.36,light,28.5,78.0,Summer Season,20.0,50.0,0
15665,Residential,Bedroom,Female,18-30,1.79,light,28.0,77.0,Summer Season,20.0,50.0,0
15666,Residential,Bedroom,Female,18-30,3.5,light,26.2,82.0,Summer Season,20.0,50.0,0
15667,Residential,Bedroom,Female,18-30,1.35,light,27.0,85.0,Summer Season,20.0,50.0,0
15668,Residential,Bedroom,Female,18-30,1.85,light,27.0,85.0,Summer Season,20.0,50.0,0
15669,Residential,Bedroom,Female,18-30,1.38,light,27.0,85.0,Summer Season,20.0,50.0,0
15670,Residential,Bedroom,Male,18-30,2.29,light,28.4,79.0,Summer Season,20.0,50.0,0
15671,Residential,Bedroom,Male,18-30,1.69,light,28.4,79.0,Summer Season,20.0,50.0,0
15672,Residential,Bedroom,Male,18-30,1.96,light,28.4,79.0,Summer Season,20.0,50.0,0
15673,Residential,Bedroom,Male,18-30,2.95,light,28.4,79.0,Summer Season,20.0,50.0,0
15674,Residential,Bedroom,Male,18-30,2.1,light,28.4,79.0,Summer Season,20.0,50.0,0
15675,Residential,Bedroom,Male,18-30,1.59,light,28.4,79.0,Summer Season,20.0,50.0,0
15676,Residential,Bedroom,Male,18-30,1.96,light,28.4,79.0,Summer Season,20.0,50.0,0
15677,Residential,Bedroom,Male,18-30,1.85,light,28.6,72.0,Summer Season,20.0,50.0,0
15678,Residential,Bedroom,Male,18-30,2.83,light,28.7,72.0,Summer Season,20.0,50.0,0
15679,Residential,Bedroom,Male,18-30,2.2,light,28.7,72.0,Summer Season,20.0,50.0,0
15680,Residential,Bedroom,Male,18-30,3.2,light,29.5,70.0,Summer Season,20.0,50.0,0
15681,Residential,Bedroom,Male,18-30,2.89,light,29.2,42.0,Summer Season,20.0,50.0,0
15682,Residential,Bedroom,Female,18-30,1.55,light,29.4,41.0,Summer Season,20.0,50.0,0
15683,Residential,Bedroom,Female,18-30,1.29,light,29.2,42.0,Summer Season,20.0,50.0,0
15684,Residential,Bedroom,Female,18-30,1.53,light,29.4,41.0,Summer Season,20.0,50.0,0
15685,Residential,Bedroom,Female,18-30,1.6,light,29.2,42.0,Summer Season,20.0,50.0,0
15686,Residential,Bedroom,Female,18-30,1.38,light,29.5,40.0,Summer Season,20.0,50.0,0
15687,Residential,Bedroom,Male,18-30,2.43,light,29.4,41.0,Summer Season,20.0,50.0,0
15688,Residential,Bedroom,Male,18-30,1.65,light,29.5,40.0,Summer Season,20.0,50.0,0
15689,Residential,Bedroom,Male,18-30,1.94,light,29.4,41.0,Summer Season,20.0,50.0,0
15690,Residential,Bedroom,Female,18-30,1.88,light,29.2,42.0,Summer Season,20.0,50.0,0
15691,Residential,Bedroom,Male,18-30,2.25,light,29.4,41.0,Summer Season,20.0,50.0,0
15692,Residential,Bedroom,Male,18-30,1.65,light,29.5,40.0,Summer Season,20.0,50.0,0
15693,Residential,Bedroom,Female,18-30,2.4,light,29.2,42.0,Summer Season,20.0,50.0,0
15694,Residential,Bedroom,Male,18-30,1.75,light,29.4,41.0,Summer Season,20.0,50.0,0
15695,Residential,Bedroom,Male,18-30,1.75,light,29.5,40.0,Summer Season,20.0,50.0,0
15696,Residential,Bedroom,Male,18-30,1.4,light,29.2,42.0,Summer Season,20.0,50.0,0
15697,Residential,Bedroom,Male,18-30,1.63,light,29.5,40.0,Summer Season,20.0,50.0,0
15698,Residential,Bedroom,Female,18-30,1.33,light,29.4,41.0,Summer Season,20.0,50.0,0
15699,Residential,Bedroom,Male,18-30,2.6,light,29.5,40.0,Summer Season,20.0,50.0,0
15700,Residential,Bedroom,Female,18-30,1.61,light,29.2,42.0,Summer Season,20.0,50.0,0
15701,Residential,Bedroom,Female,18-30,1.83,light,29.5,40.0,Summer Season,20.0,50.0,0
15702,Residential,Bedroom,Male,18-30,1.96,light,29.4,41.0,Summer Season,20.0,50.0,0
15703,Residential,Bedroom,Male,18-30,2.05,light,29.5,40.0,Summer Season,20.0,50.0,0
15704,Residential,Bedroom,Female,18-30,2.63,light,29.5,40.0,Summer Season,20.0,50.0,0
15705,Residential,Bedroom,Female,18-30,1.38,light,29.5,40.0,Summer Season,20.0,50.0,0
15706,Residential,Bedroom,Female,18-30,2.24,light,30.8,59.0,Summer Season,20.0,50.0,0
15707,Residential,Bedroom,Female,18-30,2.06,light,30.5,54.0,Summer Season,20.0,50.0,0
15708,Residential,Bedroom,Female,18-30,1.83,light,30.5,55.0,Summer Season,20.0,50.0,0
15709,Residential,Bedroom,Female,18-30,1.36,light,30.1,50.0,Summer Season,20.0,50.0,0
15710,Residential,Bedroom,Female,18-30,1.88,light,30.1,50.0,Summer Season,20.0,50.0,0
15711,Residential,Bedroom,Female,18-30,2.59,light,32.7,46.0,Summer Season,20.0,50.0,0
15712,Residential,Bedroom,Female,18-30,1.41,light,29.2,47.0,Summer Season,20.0,50.0,0
15713,Residential,Bedroom,Female,18-30,2.45,light,29.3,61.0,Summer Season,20.0,50.0,0
15714,Residential,Bedroom,Female,18-30,2.26,light,29.6,48.0,Summer Season,20.0,50.0,0
15715,Residential,Bedroom,Female,18-30,1.35,light,29.6,48.0,Summer Season,20.0,50.0,0
15716,Residential,Bedroom,Female,18-30,2.38,light,29.6,47.0,Summer Season,20.0,50.0,0
15717,Residential,Bedroom,Male,18-30,2.75,medium,29.7,49.0,Summer Season,20.0,50.0,0
15718,Residential,Bedroom,Male,18-30,2.21,light,30.6,49.0,Summer Season,20.0,50.0,0
15719,Residential,Bedroom,Male,18-30,1.88,light,29.2,54.0,Summer Season,20.0,50.0,0
15720,Residential,Bedroom,Male,18-30,1.71,light,29.2,54.0,Summer Season,20.0,50.0,0
15721,Residential,Bedroom,Male,18-30,2.5,light,29.2,54.0,Summer Season,20.0,50.0,0
15722,Residential,Bedroom,Male,18-30,2.51,light,29.2,54.0,Summer Season,20.0,50.0,0
15723,Residential,Bedroom,Male,18-30,2.96,light,29.2,54.0,Summer Season,20.0,50.0,0
15724,Residential,Bedroom,Male,18-30,1.8,light,29.2,54.0,Summer Season,20.0,50.0,0
15725,Residential,Bedroom,Male,18-30,1.78,light,29.2,54.0,Summer Season,20.0,50.0,0
15726,Residential,Bedroom,Male,18-30,2.06,light,29.0,55.0,Summer Season,20.0,50.0,0
15727,Residential,Bedroom,Male,18-30,3.14,light,29.0,56.0,Summer Season,20.0,50.0,0
15728,Residential,Bedroom,Male,18-30,2.33,light,30.7,55.0,Summer Season,20.0,50.0,0
15729,Residential,Bedroom,Male,18-30,2.23,light,30.7,55.0,Summer Season,20.0,50.0,0
15730,Residential,Bedroom,Female,18-30,1.94,light,28.6,58.0,Summer Season,20.0,50.0,0
15731,Residential,Bedroom,Male,18-30,1.78,light,28.5,57.0,Summer Season,20.0,50.0,0
15732,Residential,Bedroom,Male,18-30,2.21,light,28.6,58.0,Summer Season,20.0,50.0,0
15733,Residential,Bedroom,Male,18-30,2.24,light,28.6,58.0,Summer Season,20.0,50.0,0
15734,Residential,Bedroom,Male,18-30,2.39,light,28.5,57.0,Summer Season,20.0,50.0,0
15735,Residential,Bedroom,Male,18-30,1.24,light,29.0,58.0,Summer Season,20.0,50.0,0
15736,Residential,Bedroom,Male,18-30,1.31,light,28.6,58.0,Summer Season,20.0,50.0,0
15737,Residential,Bedroom,Male,18-30,1.75,light,28.5,57.0,Summer Season,20.0,50.0,0
15738,Residential,Bedroom,Male,18-30,1.94,light,28.6,58.0,Summer Season,20.0,50.0,0
15739,Residential,Bedroom,Male,18-30,2.14,light,28.5,57.0,Summer Season,20.0,50.0,0
15740,Residential,Bedroom,Male,18-30,1.75,light,28.5,57.0,Summer Season,20.0,50.0,0
15741,Residential,Bedroom,Male,18-30,2.11,light,28.5,57.0,Summer Season,20.0,50.0,0
15742,Residential,Bedroom,Female,18-30,1.24,light,28.6,58.0,Summer Season,20.0,50.0,0
15743,Residential,Bedroom,Female,18-30,1.4,light,28.6,58.0,Summer Season,20.0,50.0,0
15744,Residential,Bedroom,Female,18-30,1.56,light,28.5,57.0,Summer Season,20.0,50.0,0
15745,Residential,Bedroom,Female,18-30,2.45,light,28.6,58.0,Summer Season,20.0,50.0,0
15746,Residential,Bedroom,Female,18-30,1.83,light,28.5,57.0,Summer Season,20.0,50.0,0
15747,Residential,Bedroom,Female,18-30,2.15,light,28.6,58.0,Summer Season,20.0,50.0,0
15748,Residential,Bedroom,Female,18-30,1.38,light,28.5,57.0,Summer Season,20.0,50.0,0
15749,Residential,Bedroom,Female,18-30,1.91,light,28.5,57.0,Summer Season,20.0,50.0,0
15750,Residential,Bedroom,Female,18-30,2.58,light,29.8,72.0,Summer Season,20.0,50.0,0
15751,Residential,Bedroom,Female,18-30,1.93,medium,30.1,69.0,Summer Season,20.0,50.0,0
15752,Residential,Bedroom,Female,18-30,1.14,medium,30.1,69.0,Summer Season,20.0,50.0,0
15753,Residential,Bedroom,Female,18-30,1.25,light,28.9,69.0,Summer Season,20.0,50.0,0
15754,Residential,Bedroom,Female,18-30,2.84,light,30.0,69.0,Summer Season,20.0,50.0,0
15755,Residential,Bedroom,Female,18-30,1.48,light,27.9,75.0,Summer Season,20.0,50.0,0
15756,Residential,Bedroom,Female,18-30,1.74,light,28.4,73.0,Summer Season,20.0,50.0,0
15757,Residential,Bedroom,Female,18-30,1.31,light,29.0,73.0,Summer Season,20.0,50.0,0
15758,Residential,Bedroom,Female,18-30,1.48,light,29.0,73.0,Summer Season,20.0,50.0,0
15759,Residential,Bedroom,Female,18-30,1.55,light,29.1,69.0,Summer Season,20.0,50.0,0
15760,Residential,Bedroom,Male,18-30,2.46,light,28.6,29.0,Summer Season,20.0,50.0,0
15761,Residential,Bedroom,Male,18-30,1.84,light,28.6,29.0,Summer Season,20.0,50.0,0
15762,Residential,Bedroom,Male,18-30,2.05,light,28.6,29.0,Summer Season,20.0,50.0,0
15763,Residential,Bedroom,Male,18-30,2.66,light,28.6,79.0,Summer Season,20.0,50.0,0
15764,Residential,Bedroom,Male,18-30,1.73,light,28.6,79.0,Summer Season,20.0,50.0,0
15765,Residential,Bedroom,Male,18-30,1.75,light,28.6,79.0,Summer Season,20.0,50.0,0
15766,Residential,Bedroom,Male,18-30,1.96,light,28.6,79.0,Summer Season,20.0,50.0,0
15767,Residential,Bedroom,Male,18-30,1.4,light,29.7,76.0,Summer Season,20.0,50.0,0
15768,Residential,Bedroom,Male,18-30,1.74,light,28.8,76.0,Summer Season,20.0,50.0,0
15769,Residential,Bedroom,Male,18-30,2.16,light,28.8,76.0,Summer Season,20.0,50.0,0
15770,Residential,Bedroom,Male,18-30,2.29,light,29.1,76.0,Summer Season,20.0,50.0,0
15771,Residential,Bedroom,Male,18-30,2.15,light,28.8,78.0,Summer Season,20.0,50.0,0
15772,Residential,Bedroom,Male,18-30,2.49,light,29.7,76.0,Summer Season,20.0,50.0,0
15773,Residential,Bedroom,Male,18-30,2.48,light,29.7,76.0,Summer Season,20.0,50.0,0
15774,Residential,Bedroom,Male,18-30,2.2,light,28.7,74.0,Summer Season,20.0,50.0,0
15775,Residential,Bedroom,Male,18-30,1.76,light,28.7,74.0,Summer Season,20.0,50.0,0
15776,Residential,Bedroom,Female,18-30,1.4,light,28.5,73.0,Summer Season,20.0,50.0,0
15777,Residential,Bedroom,Female,18-30,1.46,light,28.7,74.0,Summer Season,20.0,50.0,0
15778,Residential,Bedroom,Female,18-30,1.48,light,28.7,74.0,Summer Season,20.0,50.0,0
15779,Residential,Bedroom,Male,18-30,2.56,light,28.5,73.0,Summer Season,20.0,50.0,0
15780,Residential,Bedroom,Female,18-30,1.2,light,28.7,74.0,Summer Season,20.0,50.0,0
15781,Residential,Bedroom,Female,18-30,1.8,light,28.7,74.0,Summer Season,20.0,50.0,0
15782,Residential,Bedroom,Female,18-30,1.34,light,28.5,73.0,Summer Season,20.0,50.0,0
15783,Residential,Bedroom,Male,18-30,3.11,light,28.7,74.0,Summer Season,20.0,50.0,0
15784,Residential,Bedroom,Male,18-30,2.25,light,28.7,74.0,Summer Season,20.0,50.0,0
15785,Residential,Bedroom,Male,18-30,1.95,light,28.5,73.0,Summer Season,20.0,50.0,0
15786,Residential,Bedroom,Male,18-30,3.0,light,28.7,74.0,Summer Season,20.0,50.0,0
15787,Residential,Bedroom,Male,18-30,1.53,light,28.7,74.0,Summer Season,20.0,50.0,0
15788,Residential,Bedroom,Male,18-30,1.63,light,28.5,73.0,Summer Season,20.0,50.0,0
15789,Residential,Bedroom,Male,18-30,2.55,light,28.7,74.0,Summer Season,20.0,50.0,0
15790,Residential,Bedroom,Male,18-30,3.24,light,28.5,73.0,Summer Season,20.0,50.0,0
15791,Residential,Bedroom,Female,18-30,2.73,light,28.5,73.0,Summer Season,20.0,50.0,0
15792,Residential,Bedroom,Male,18-30,1.58,light,28.7,74.0,Summer Season,20.0,50.0,0
15793,Residential,Bedroom,Female,18-30,2.26,light,28.7,74.0,Summer Season,20.0,50.0,0
15794,Residential,Bedroom,Female,18-30,2.49,light,28.7,73.0,Summer Season,20.0,50.0,0
15795,Residential,Bedroom,Female,18-30,1.89,light,29.4,86.0,Summer Season,20.0,50.0,0
15796,Residential,Bedroom,Female,18-30,3.61,light,29.4,86.0,Summer Season,20.0,50.0,0
15797,Residential,Bedroom,Female,18-30,1.24,light,29.2,78.0,Summer Season,20.0,50.0,0
15798,Residential,Bedroom,Female,18-30,2.2,light,29.2,78.0,Summer Season,20.0,50.0,0
15799,Residential,Bedroom,Female,18-30,1.65,light,29.2,78.0,Summer Season,20.0,50.0,0
15800,Residential,Bedroom,Female,18-30,2.26,light,29.7,77.0,Summer Season,20.0,50.0,0
15801,Residential,Bedroom,Female,18-30,2.55,light,28.0,85.0,Summer Season,20.0,50.0,0
15802,Residential,Bedroom,Male,18-30,2.19,light,29.6,82.0,Summer Season,20.0,50.0,0
15803,Residential,Bedroom,Male,18-30,1.4,medium,29.6,82.0,Summer Season,20.0,50.0,0
15804,Residential,Bedroom,Male,18-30,3.23,light,29.6,82.0,Summer Season,20.0,50.0,0
15805,Residential,Bedroom,Male,18-30,1.83,light,29.6,82.0,Summer Season,20.0,50.0,0
15806,Residential,Bedroom,Male,18-30,2.74,light,29.6,82.0,Summer Season,20.0,50.0,0
15807,Residential,Bedroom,Male,18-30,1.68,light,29.6,82.0,Summer Season,20.0,50.0,0
15808,Residential,Bedroom,Male,18-30,2.25,light,29.6,82.0,Summer Season,20.0,50.0,0
15809,Residential,Bedroom,Male,18-30,2.25,light,29.6,82.0,Summer Season,20.0,50.0,0
15810,Residential,Bedroom,Male,18-30,2.35,light,29.7,75.0,Summer Season,20.0,50.0,0
15811,Residential,Bedroom,Male,18-30,1.79,light,30.1,74.0,Summer Season,20.0,50.0,0
15812,Residential,Bedroom,Male,18-30,1.95,light,30.1,74.0,Summer Season,20.0,50.0,0
15813,Residential,Bedroom,Male,18-30,3.35,light,29.8,75.0,Summer Season,20.0,50.0,0
15814,Residential,Bedroom,Male,18-30,2.31,light,29.8,75.0,Summer Season,20.0,50.0,0
15815,Residential,Bedroom,Male,18-30,2.26,light,28.8,75.0,Summer Season,20.0,50.0,0
15816,Residential,Bedroom,Male,18-30,2.08,light,31.9,80.0,Summer Season,20.0,50.0,0
15817,Residential,Bedroom,Male,18-30,3.61,light,31.9,80.0,Summer Season,20.0,50.0,0
15818,Residential,Bedroom,Male,18-30,1.83,light,31.9,80.0,Summer Season,20.0,50.0,0
15819,Residential,Bedroom,Male,18-30,2.46,light,31.9,80.0,Summer Season,20.0,50.0,0
15820,Residential,Bedroom,Male,18-30,4.0,light,31.9,80.0,Summer Season,20.0,50.0,0
15821,Residential,Bedroom,Male,18-30,2.71,light,32.3,74.0,Summer Season,20.0,50.0,0
15822,Residential,Bedroom,Male,18-30,2.36,light,32.3,74.0,Summer Season,20.0,50.0,0
15823,Residential,Bedroom,Male,18-30,3.11,light,36.2,70.0,Summer Season,20.0,50.0,0
15824,Residential,Bedroom,Male,18-30,3.43,medium,29.3,69.0,Summer Season,20.0,50.0,0
15825,Residential,Bedroom,Male,18-30,2.35,light,29.3,69.0,Summer Season,20.0,50.0,0
15826,Residential,Bedroom,Male,18-30,2.79,light,32.0,70.0,Summer Season,20.0,50.0,0
15827,Residential,Bedroom,Male,18-30,1.9,light,32.0,70.0,Summer Season,20.0,50.0,0
15828,Residential,Bedroom,Male,18-30,3.91,light,32.0,66.0,Summer Season,20.0,50.0,0
